Season,ID,value_ave_GB,value_JHIM.mx,value_FTCT.mx,value_FZVmx,value_EccDur.mn,value_TTPP.mx,value_tm_CV_SMF1,value_mu.vel_CV_SMF1,value_logAdj_pl.up,value_logAdj_pl.fwd,value_logAdj_pl.side,value_HRmu_perc,value_pl.up_CV_SMR1,value_pl.fwd_CV_SMR1,value_pl.side_CV_SMR1,Zscr_BT_ave_GB,Zscr_BT_JHIM.mx,Zscr_BT_FTCT.mx,Zscr_BT_FZVmx,Zscr_BT_EccDur.mn,Zscr_BT_TTPP.mx,Zscr_BT_tm_CV_SMF1,Zscr_BT_mu.vel_CV_SMF1,Zscr_BT_logAdj_pl.up,Zscr_BT_logAdj_pl.fwd,Zscr_BT_logAdj_pl.side,Zscr_BT_HRmu_perc,Zscr_BT_pl.up_CV_SMR1,Zscr_BT_pl.fwd_CV_SMR1,Zscr_BT_pl.side_CV_SMR1,Zscr_WI_TD_acu7,Zscr_WI_HIR_17_acu7,Zscr_WI_VHSR_25_acu7
2023,29,394,,,,,,,,,,,,,,,-1.01,,,,,,,,,,,,,,,0.09,0.24,-1.23
2023,26,391.5,,,,,,,,,,,,,,,-1.04,,,,,,,,,,,,,,,1.27,0.09,0.33
2023,27,481.5,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,-1,-0.58,-1.63
2023,14,501.5,,,,,,,,,,,,,,,0.24,,,,,,,,,,,,,,,0.52,1.72,-0.38
2023,28,451.5,,,,,,,,,,,,,,,-0.34,,,,,,,,,,,,,,,-0.44,0.37,-1.18
2023,17,380,,,,,,,,,,,,,,,-1.18,,,,,,,,,,,,,,,-0.49,0.02,-1.05
2023,42,609.5,,,,,,,,,,,,,,,1.49,,,,,,,,,,,,,,,0.57,1.09,0.75
2023,15,556.5,,,,,,,,,,,,,,,0.88,,,,,,,,,,,,,,,1.27,1.35,0.47
2023,22,475,,,,,,,,,,,,,,,-0.07,,,,,,,,,,,,,,,-0.7,0.07,-0.83
2023,34,636,,,,,,,,,,,,,,,1.8,,,,,,,,,,,,,,,-0.04,-0.03,-0.22
2023,41,429,,,,,,,,,,,,,,,-0.61,,,,,,,,,,,,,,,-0.53,-1.12,-1.2
2023,1,403,,,,,,,,,,,,,,,-0.91,,,,,,,,,,,,,,,0.16,0.04,-0.76
2023,24,489.5,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,-0.45,0.2,-1.03
2023,23,652.5,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,-0.78,-0.04,-1.63
2023,8,503.5,,,,,,,,,,,,,,,0.26,,,,,,,,,,,,,,,1.09,1.4,0.39
2023,33,449.5,,,,,,,,,,,,,,,-0.37,,,,,,,,,,,,,,,1.25,1.47,1.54
2023,11,503,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,0.96,1.35,0.15
2023,10,427,,,,,,,,,,,,,,,-0.63,,,,,,,,,,,,,,,0.5,1.38,-0.15
2023,25,338.5,,,,,,,,,,,,,,,-1.66,,,,,,,,,,,,,,,-0.01,-0.16,-0.01
2023,32,434,,,,,,,,,,,,,,,-0.55,,,,,,,,,,,,,,,0.09,0.29,-0.5
2023,30,424.5,,,,,,,,,,,,,,,-0.66,,,,,,,,,,,,,,,1.25,1.76,-0.71
2023,43,562.5,26.7,0.78,2269,446,0.62,,,,,,,,,,0.95,-2.43,-0.93,-0.43,0.6,-0.04,,,,,,,,,,-2.58,-1.32,-1.31
2023,30,448,,1.27,2249,,0.56,5.11,23.69,0.977,0.385,0.243,82.9,19.98,9.02,7.23,-0.39,,2.08,-0.47,,-0.57,1,-0.41,-0.05,0.04,-0.82,1.37,-0.39,-0.14,-1.26,0.87,1.48,-0.76
2023,20,592,38,1.17,2962,350,0.5,4.43,23.84,0.813,0.055,,83.1,17.22,7.6,10.03,1.29,0.39,1.47,1.11,-0.89,-1.09,0.39,-0.35,-0.86,-1.72,,1.41,-1.34,-1.01,0.2,0.38,0.58,0.2
2023,3,451,37,0.98,2454,372,0.55,3.08,26.83,1.379,0.753,0.807,77.7,20.46,9.6,11.27,-0.35,0.14,0.3,-0.02,-0.55,-0.65,-0.83,0.87,1.93,2,2,0.22,-0.23,0.21,0.85,0.32,0.63,-0.2
2023,39,449,36.3,0.98,2574,366,0.56,,,,,,,,,,-0.37,-0.03,0.3,0.25,-0.64,-0.57,,,,,,,,,,-0.66,0.5,-1.56
2023,4,516.5,35.8,0.97,2186,368,0.58,4.01,27.26,1.329,0.661,0.505,77.7,19.23,8.4,8.88,0.41,-0.16,0.24,-0.61,-0.61,-0.39,0.01,1.04,1.69,1.51,0.49,0.22,-0.65,-0.52,-0.4,-0.02,1.14,-0.13
2023,42,575,,,,,,,,,,,,,,,1.09,,,,,,,,,,,,,,,0.27,0.02,0.19
2023,25,245,28.2,0.64,2328,506,0.77,6.05,20.98,0.927,0.598,0.84,78.9,20.03,9.67,12.23,-2.75,-2.05,-1.79,-0.3,1.54,1.27,1.84,-1.52,-0.29,1.17,2.17,0.48,-0.38,0.25,1.35,0.27,1.16,-1.03
2023,15,597.5,37,0.62,2632,536,0.9,4.29,25.39,1.523,0.777,0.703,80.4,18.53,10.01,10.33,1.36,0.14,-1.91,0.38,2.01,2.4,0.26,0.28,2.64,2.12,1.48,0.82,-0.89,0.46,0.36,1.28,1.35,0.17
2023,27,462.5,40.7,0.74,2324,546,0.84,4.34,24.06,1.289,0.603,0.602,68.7,21.02,9.42,10.61,-0.22,1.07,-1.18,-0.3,2.16,1.88,0.31,-0.26,1.49,1.2,0.98,-1.77,-0.04,0.1,0.5,-0.37,1.58,-1.63
2023,28,395,36.9,0.81,2427,442,0.66,2.56,26.21,,0.66,0.303,69.9,24.47,8.85,9.44,-1,0.12,-0.75,-0.08,0.54,0.31,-1.29,0.61,,1.5,-0.52,-1.51,1.15,-0.25,-0.11,0.49,1.41,-0.74
2023,11,455.5,35.8,0.72,2344,506,0.74,4.72,25.88,1.08,0.442,0.304,83.9,24.8,,9.14,-0.3,-0.16,-1.3,-0.26,1.54,1,0.65,0.48,0.46,0.34,-0.51,1.59,1.27,,-0.27,0.96,1.8,0.44
2023,1,410.5,37.3,1.22,3438,314,0.46,3.03,27.11,0.693,0.241,0.363,70.4,25.27,10.49,11.19,-0.82,0.22,1.77,2.16,-1.46,-1.44,-0.87,0.98,-1.45,-0.73,-0.22,-1.39,1.43,0.75,0.8,1.01,1.29,0.48
2023,29,,48,0.75,1687,,0.85,4.85,24.32,0.844,0.124,0.145,76,20.7,7.19,8.98,,2.89,-1.11,-1.72,,1.96,0.76,-0.16,-0.7,-1.35,-1.31,-0.16,-0.15,-1.26,-0.35,0.85,1.1,-0.95
2023,14,478.5,44.8,0.91,2263,452,0.71,2.51,29.12,0.898,0.432,0.161,82.3,17.7,10.96,11.35,-0.03,2.09,-0.13,-0.44,0.7,0.74,-1.34,1.8,-0.44,0.29,-1.23,1.24,-1.18,1.04,0.89,0.8,1.71,1.03
2023,31,587.5,45.4,0.72,2193,,0.82,3.07,25.4,1.024,0.379,0.193,78.4,20.92,10.79,7.7,1.24,2.24,-1.3,-0.59,,1.7,-0.83,0.28,0.18,0.01,-1.07,0.37,-0.07,0.93,-1.02,0.87,2.08,0.59
2023,23,650,41.5,0.81,3191,484,0.73,3.68,23.85,0.489,0.101,0.616,82.7,15.6,6.95,,1.97,1.26,-0.75,1.62,1.2,0.92,-0.29,-0.35,-2.45,-1.47,1.05,1.32,-1.9,-1.4,,-1.13,-0.83,-1.63
2023,8,454.5,34.7,0.86,1740,408,0.64,,,,,,,,,,-0.31,-0.43,-0.44,-1.6,0.01,0.13,,,,,,,,,,1.18,1.75,0.12
2023,5,503,38.2,0.83,2255,452,0.68,3.58,28.76,0.993,0.202,0.329,76.8,22.52,8.09,9.31,0.25,0.44,-0.62,-0.46,0.7,0.48,-0.38,1.65,0.03,-0.93,-0.39,0.02,0.48,-0.71,-0.18,0.64,1.1,0.21
2023,10,447,32.6,1.18,3247,320,0.45,3.21,27.72,1.333,0.754,0.66,78.5,25.54,12.98,11.7,-0.4,-0.95,1.53,1.74,-1.36,-1.53,-0.71,1.23,1.71,2,1.27,0.4,1.52,2.27,1.07,0.89,1.72,0
2023,9,565.5,37.4,0.89,2659,430,0.63,3.95,27.16,0.777,0.418,0.515,72,21.65,8.67,10.71,0.98,0.24,-0.25,0.44,0.35,0.04,-0.04,1,-1.03,0.21,0.54,-1.04,0.18,-0.36,0.55,0.7,1.25,0.41
2023,33,458.5,35.6,0.89,1951,426,0.63,2.29,24.08,1.031,0.343,0.392,,22.93,11.06,11.57,-0.26,-0.21,-0.25,-1.13,0.29,0.04,-1.54,-0.25,0.22,-0.18,-0.07,,0.62,1.1,1,1.95,2.41,1.93
2023,35,446,41.1,1.28,2885,304,0.42,2.91,28.77,0.921,0.366,0.324,83.2,25.22,11.17,10.82,-0.41,1.17,2.14,0.94,-1.61,-1.79,-0.98,1.66,-0.32,-0.06,-0.41,1.43,1.41,1.16,0.61,0.68,2.34,0.03
2023,40,294.5,38.5,0.81,2021,466,0.77,,,,,,,,,,-2.17,0.52,-0.75,-0.98,0.92,1.27,,,,,,,,,,-0.49,-0.01,-1.01
2023,22,470.5,28.8,0.8,2181,446,0.66,2.57,27.31,0.896,0.173,0.267,78.6,23.2,9.69,12.39,-0.12,-1.9,-0.81,-0.62,0.6,0.31,-1.28,1.06,-0.45,-1.09,-0.7,0.42,0.71,0.26,1.43,0.65,1.3,0.77
2023,16,523.5,39.2,1.14,3423,330,0.54,2.98,27.96,1.301,0.569,0.45,77.7,22.82,8.81,9.42,0.49,0.69,1.28,2.13,-1.21,-0.74,-0.92,1.33,1.55,1.02,0.22,0.22,0.58,-0.27,-0.12,0.77,0.82,0.19
2023,21,564,35.5,1.05,2577,340,0.53,1.96,26.2,1.17,0.654,0.559,67.9,24.27,9.33,14.42,0.97,-0.23,0.73,0.26,-1.05,-0.83,-1.83,0.61,0.9,1.47,0.76,-1.95,1.08,0.04,2.49,-0.33,0.22,-0.44
2023,12,449,37.5,0.87,2041,434,0.71,4.04,25.91,1.028,0.185,,76.5,20.19,8.25,8.31,-0.37,0.27,-0.38,-0.93,0.42,0.74,0.04,0.49,0.2,-1.02,,-0.05,-0.32,-0.61,-0.7,1.03,1.53,1.02
2023,24,511.5,35.8,0.91,2675,418,0.61,2.13,25.29,0.768,0.202,0.349,78.4,20.24,8.29,14.27,0.35,-0.16,-0.13,0.47,0.17,-0.13,-1.68,0.24,-1.08,-0.93,-0.29,0.37,-0.3,-0.59,2.41,-0.14,1.41,-0.93
2023,37,402.5,33.8,1.14,3016,310,0.52,2.91,25.17,0.867,0.29,0.451,69.8,17.41,6.94,10.17,-0.92,-0.65,1.28,1.23,-1.52,-0.91,-0.98,0.19,-0.59,-0.47,0.22,-1.53,-1.28,-1.41,0.27,0.47,1.26,0.32
2023,32,444.5,40.3,0.9,3052,418,0.58,3.99,24.08,0.864,0.351,0.264,82.8,17.63,7.71,7.88,-0.43,0.97,-0.19,1.31,0.17,-0.39,-0.01,-0.25,-0.6,-0.14,-0.71,1.35,-1.2,-0.94,-0.92,0.79,1.11,0.17
2023,17,436.5,43.6,1.01,2699,422,0.58,2.57,27.93,0.675,0.461,0.535,83.5,22.61,11.93,13.62,-0.52,1.79,0.48,0.53,0.23,-0.39,-1.28,1.31,-1.54,0.44,0.64,1.5,0.51,1.63,2.07,-0.28,0.05,-0.48
2023,36,,38.1,1.2,2609,294,0.44,2.2,28.72,1.234,0.591,0.192,75.9,20.89,12.67,10.3,,0.42,1.65,0.33,-1.77,-1.61,-1.62,1.64,1.22,1.13,-1.07,-0.18,-0.08,2.08,0.34,0.93,1.51,0.54
2023,34,632,40.6,0.94,2611,412,0.62,3.52,27.38,0.912,0.283,0.111,,19.66,10.35,9.63,1.76,1.04,0.05,0.33,0.07,-0.04,-0.43,1.09,-0.37,-0.5,-1.48,,-0.5,0.67,-0.01,1.21,1.32,0.48
2023,13,423,35.8,0.66,1640,522,0.83,2.2,28.02,1.099,0.489,0.562,74,19.79,9.4,9.48,-0.68,-0.16,-1.67,-1.82,1.79,1.79,-1.62,1.35,0.55,0.59,0.78,-0.6,-0.46,0.09,-0.09,1.17,1.42,0.73
2023,38,504.5,38.9,0.96,2432,380,,4.18,23.82,1.181,0.528,0.414,,19.43,8.75,8.2,0.27,0.62,0.18,-0.07,-0.43,,0.16,-0.36,0.96,0.8,0.04,,-0.58,-0.31,-0.76,-0.21,0.64,-0.57
2023,41,427,30,0.7,1856,474,0.79,,,,,,,,,,-0.63,-1.6,-1.42,-1.34,1.04,1.44,,,,,,,,,,-0.14,0.58,-1.2
2023,26,361.5,40,0.82,2097,496,0.89,4.84,23.71,0.897,0.362,0.476,66.5,18.32,6.62,7.92,-1.39,0.89,-0.68,-0.81,1.38,2.31,0.76,-0.4,-0.44,-0.08,0.35,-2.26,-0.97,-1.61,-0.9,2,1.11,1.27
2023,19,385,36.2,0.9,2147,448,0.67,4.35,23.98,0.999,0.336,0.549,74.4,19.93,8.48,12.09,-1.12,-0.06,-0.19,-0.7,0.63,0.39,0.32,-0.29,0.06,-0.22,0.71,-0.51,-0.41,-0.47,1.27,-0.52,0.52,-1.08
2023,2,,36.4,0.98,2252,366,0.57,4.58,23.55,1.098,0.439,0.688,74.7,22.92,9.15,10.28,,-0.01,0.3,-0.46,-0.64,-0.48,0.52,-0.47,0.55,0.33,1.41,-0.44,0.62,-0.07,0.33,0.33,1.18,-0.22
2023,30,418.5,,,,,,,,,,,,,,,-0.73,,,,,,,,,,,,,,,1.05,1.34,-0.6
2023,29,306,,,,,,,,,,,,,,,-2.04,,,,,,,,,,,,,,,1.08,1.22,-0.56
2023,31,542,,,,,,,,,,,,,,,0.71,,,,,,,,,,,,,,,0.99,2.08,0.77
2023,27,448.5,,,,,,,,,,,,,,,-0.38,,,,,,,,,,,,,,,-0.32,1.56,-1.13
2023,8,490.5,,,,,,,,,,,,,,,0.11,,,,,,,,,,,,,,,-0.15,1.06,-0.91
2023,5,484,,,,,,,,,,,,,,,0.03,,,,,,,,,,,,,,,0.83,1.2,1.26
2023,14,491,,,,,,,,,,,,,,,0.12,,,,,,,,,,,,,,,0.94,1.84,1.28
2023,20,524.5,,,,,,,,,,,,,,,0.51,,,,,,,,,,,,,,,0.47,1.09,-0.13
2023,43,536,,,,,,,,,,,,,,,0.64,,,,,,,,,,,,,,,-1.08,-0.51,-1.31
2023,39,470,,,,,,,,,,,,,,,-0.13,,,,,,,,,,,,,,,-0.62,0.23,-1.56
2023,3,509,,,,,,,,,,,,,,,0.32,,,,,,,,,,,,,,,0.63,1.04,0.92
2023,4,541.5,,,,,,,,,,,,,,,0.7,,,,,,,,,,,,,,,0.03,0.01,-0.56
2023,29,410,,,,,,,,,,,,,,,-0.83,,,,,,,,,,,,,,,1.04,0.67,0.11
2023,7,532,,,,,,,,,,,,,,,0.59,,,,,,,,,,,,,,,-2.29,-1.33,-1.71
2023,28,380.5,,,,,,,,,,,,,,,-1.17,,,,,,,,,,,,,,,0.71,1.03,0.6
2023,24,463,,,,,,,,,,,,,,,-0.21,,,,,,,,,,,,,,,0.17,1.64,-0.64
2023,41,435,,,,,,,,,,,,,,,-0.54,,,,,,,,,,,,,,,-0.84,0.57,-1.2
2023,38,514.5,,,,,,,,,,,,,,,0.39,,,,,,,,,,,,,,,0.84,1.15,-0.65
2023,19,408,,,,,,,,,,,,,,,-0.85,,,,,,,,,,,,,,,0.58,0.56,-1.08
2023,27,510,,,,,,,,,,,,,,,0.34,,,,,,,,,,,,,,,0.65,1.99,-1.01
2023,1,398,,,,,,,,,,,,,,,-0.97,,,,,,,,,,,,,,,1.27,1.45,0.45
2023,10,461,,,,,,,,,,,,,,,-0.23,,,,,,,,,,,,,,,1.03,1.13,0.15
2023,14,534.5,,,,,,,,,,,,,,,0.62,,,,,,,,,,,,,,,1.05,1.31,1.07
2023,11,499,,,,,,,,,,,,,,,0.21,,,,,,,,,,,,,,,0.35,0.69,-0.49
2023,34,636.5,,,,,,,,,,,,,,,1.81,,,,,,,,,,,,,,,1.48,1.5,1
2023,8,541,,,,,,,,,,,,,,,0.7,,,,,,,,,,,,,,,-0.86,0.06,-1.12
2023,23,608,,,,,,,,,,,,,,,1.48,,,,,,,,,,,,,,,0.21,1.35,-0.77
2023,21,565.5,,,,,,,,,,,,,,,0.98,,,,,,,,,,,,,,,-0.32,-0.13,-0.91
2023,13,446,,,,,,,,,,,,,,,-0.41,,,,,,,,,,,,,,,1.26,1.19,0.88
2023,35,443.5,,,,,,,,,,,,,,,-0.44,,,,,,,,,,,,,,,0.98,1.61,-0.12
2023,9,532,,,,,,,,,,,,,,,0.59,,,,,,,,,,,,,,,0.86,0.74,-0.32
2023,12,433.5,,,,,,,,,,,,,,,-0.55,,,,,,,,,,,,,,,0.94,1.35,0.77
2023,32,438,,,,,,,,,,,,,,,-0.5,,,,,,,,,,,,,,,0.98,0.93,-0.28
2023,16,538.5,,,,,,,,,,,,,,,0.67,,,,,,,,,,,,,,,1.1,1.27,0.73
2023,2,454,,,,,,,,,,,,,,,-0.32,,,,,,,,,,,,,,,0.55,0.65,-0.46
2023,22,478.5,,,,,,,,,,,,,,,-0.03,,,,,,,,,,,,,,,1.04,1.5,0.49
2023,40,251.5,,,,,,,,,,,,,,,-2.67,,,,,,,,,,,,,,,0.07,0.32,-0.63
2023,15,526.5,,,,,,,,,,,,,,,0.53,,,,,,,,,,,,,,,1.42,1.59,-0.24
2023,37,460.5,,,,,,,,,,,,,,,-0.24,,,,,,,,,,,,,,,0.9,0.96,0.2
2023,18,513.5,,,,,,,,,,,,,,,0.38,,,,,,,,,,,,,,,0.9,0.13,0.1
2023,25,369,,,,,,,,,,,,,,,-1.31,,,,,,,,,,,,,,,0.71,2.55,-0.3
2023,31,552,,,,,,,,,,,,,,,0.83,,,,,,,,,,,,,,,0.94,1.16,0.01
2023,5,516,,,,,,,,,,,,,,,0.41,,,,,,,,,,,,,,,0.83,0.7,1.35
2023,17,334.5,,,,,,,,,,,,,,,-1.71,,,,,,,,,,,,,,,0.36,-0.08,-0.43
2023,30,427.5,,,,,,,,,,,,,,,-0.62,,,,,,,,,,,,,,,1.34,1.09,-0.87
2023,4,480,38.4,1.01,2243,368,0.6,,,,,,,,,,-0.01,0.49,0.48,-0.48,-0.61,-0.22,,,,,,,,,,-0.95,-1.48,0.85
2023,39,449.5,35.4,0.94,3101,376,0.58,,,,,,,,,,-0.37,-0.26,0.05,1.42,-0.49,-0.39,,,,,,,,,,0.05,-1.5,0.82
2023,20,556,,,,,,,,,,,,,,,0.87,,,,,,,,,,,,,,,-2.22,-1.43,-1.58
2023,30,440.5,39.5,0.83,2094,444,,,,,,,,,,,-0.47,0.77,-0.62,-0.81,0.57,,,,,,,,,,,-0.55,-1.42,1.1
2023,43,554.5,,,,,,,,,,,,,,,0.85,,,,,,,,,,,,,,,0.53,-1.32,2.17
2023,3,468,35.3,0.94,2338,396,0.56,,,,,,,,,,-0.15,-0.28,0.05,-0.27,-0.18,-0.57,,,,,,,,,,-0.82,-0.73,1.08
2023,24,442,35.6,0.95,2887,410,0.59,,,,,,,,,,-0.46,-0.21,0.11,0.94,0.04,-0.3,,,,,,,,,,-2.3,-1.29,-1.47
2023,27,498.5,39.5,0.75,2346,508,0.74,,,,,,,,,,0.2,0.77,-1.11,-0.26,1.57,1,,,,,,,,,,-0.57,-1.47,2.05
2023,18,542,,,,,,,,,,,,,,,0.71,,,,,,,,,,,,,,,-1.97,-1.32,-1.37
2023,31,484,41.7,0.78,2378,506,0.76,,,,,,,,,,0.03,1.31,-0.93,-0.18,1.54,1.18,,,,,,,,,,-0.56,-1.47,1.64
2023,11,,36.4,0.86,2577,436,0.63,,,,,,,,,,,-0.01,-0.44,0.26,0.45,0.04,,,,,,,,,,-1.36,-1.47,0.49
2023,14,532,42.3,1.02,2401,418,0.61,,,,,,,,,,0.59,1.46,0.55,-0.13,0.17,-0.13,,,,,,,,,,-0.98,-1.48,0.13
2023,23,621,41.3,0.84,2977,440,0.66,,,,,,,,,,1.63,1.22,-0.56,1.14,0.51,0.31,,,,,,,,,,-0.29,-0.17,2.23
2023,29,399.5,44,0.96,1958,436,0.81,,,,,,,,,,-0.95,1.89,0.18,-1.12,0.45,1.62,,,,,,,,,,-0.27,-1.31,0.66
2023,40,276,37.2,0.79,1783,446,0.65,,,,,,,,,,-2.39,0.19,-0.87,-1.5,0.6,0.22,,,,,,,,,,0.56,0.33,-0.52
2023,9,559.5,39.3,0.96,2786,398,0.62,,,,,,,,,,0.91,0.72,0.18,0.72,-0.15,-0.04,,,,,,,,,,-1.37,-1.41,0.85
2023,7,523,32.7,0.85,1956,420,0.63,,,,,,,,,,0.49,-0.93,-0.5,-1.12,0.2,0.04,,,,,,,,,,-0.45,-1.46,1.46
2023,5,518,38.4,0.86,2330,462,0.69,,,,,,,,,,0.43,0.49,-0.44,-0.29,0.85,0.57,,,,,,,,,,-0.77,-0.87,-0.01
2023,2,523,36,0.98,2279,376,0.6,,,,,,,,,,0.49,-0.11,0.3,-0.4,-0.49,-0.22,,,,,,,,,,-1.1,-1.11,1.13
2023,8,575.5,39.6,0.86,1656,454,0.67,,,,,,,,,,1.1,0.79,-0.44,-1.79,0.73,0.39,,,,,,,,,,-0.69,-0.7,1.25
2023,21,,37.2,1.13,,328,0.6,,,,,,,,,,,0.19,1.22,,-1.24,-0.22,,,,,,,,,,-1.15,-1.17,-1.56
2023,34,661.5,,,,,,,,,,,,,,,2.1,,,,,,,,,,,,,,,-1.44,-1.03,-1.41
2023,32,422,,,,,,,,,,,,,,,-0.69,,,,,,,,,,,,,,,-1.77,-1.01,-1.39
2023,10,365,35.6,1.19,3408,322,0.47,,,,,,,,,,-1.35,-0.21,1.59,2.1,-1.33,-1.35,,,,,,,,,,-1,-1.39,0.33
2023,42,607,38.1,1.02,2135,360,0.6,,,,,,,,,,1.47,0.42,0.55,-0.72,-0.74,-0.22,,,,,,,,,,-1.63,-1.48,-1.26
2023,25,366.5,31.9,0.78,2426,436,0.65,,,,,,,,,,-1.33,-1.13,-0.93,-0.08,0.45,0.22,,,,,,,,,,-1.74,-1.02,-1.03
2023,22,472.5,29.9,0.84,2150,432,,,,,,,,,,,-0.1,-1.63,-0.56,-0.69,0.39,,,,,,,,,,,-1.89,-1.31,-0.99
2023,1,397.5,36.3,1.34,,268,0.45,,,,,,,,,,-0.97,-0.03,2.51,,-2.17,-1.53,,,,,,,,,,-0.46,-1.29,0.59
2023,28,326,36.7,0.78,2268,474,0.73,,,,,,,,,,-1.81,0.07,-0.93,-0.43,1.04,0.92,,,,,,,,,,-0.9,-1.45,1.82
2023,6,612.5,43,1.1,2854,364,0.57,,,,,,,,,,1.53,1.64,1.04,0.87,-0.68,-0.48,,,,,,,,,,-0.52,-0.46,0.42
2023,15,514,38.3,0.64,2575,528,1.04,,,,,,,,,,0.38,0.47,-1.79,0.25,1.88,3.62,,,,,,,,,,0.01,-1.04,1.8
2023,17,442,43.4,1.16,2929,372,0.59,,,,,,,,,,-0.46,1.74,1.41,1.04,-0.55,-0.3,,,,,,,,,,-0.69,-0.71,0.86
2023,41,437,30.7,0.78,1982,448,0.69,,,,,,,,,,-0.51,-1.43,-0.93,-1.06,0.63,0.57,,,,,,,,,,0.15,-0.63,0.19
2023,35,430.5,42.1,1.33,3082,306,0.45,,,,,,,,,,-0.59,1.41,2.45,1.38,-1.58,-1.53,,,,,,,,,,-0.36,-0.63,0.99
2023,36,,39.5,1.3,2779,284,0.43,,,,,,,,,,,0.77,2.27,0.7,-1.92,-1.7,,,,,,,,,,-0.77,-1.55,0.17
2023,38,545,40.5,1.03,2769,364,0.54,,,,,,,,,,0.74,1.02,0.61,0.68,-0.68,-0.74,,,,,,,,,,-0.69,-1.1,1.13
2023,12,433,,,,,,,,,,,,,,,-0.56,,,,,,,,,,,,,,,-0.77,-1.43,-1.66
2023,33,361,,,,,,,,,,,,,,,-1.4,,,,,,,,,,,,,,,-1.29,-0.99,-0.98
2023,13,425,37.5,0.69,1700,536,0.91,,,,,,,,,,-0.65,0.27,-1.48,-1.69,2.01,2.49,,,,,,,,,,-0.41,-1.21,-0.07
2023,37,447.5,,,,,,,,,,,,,,,-0.39,,,,,,,,,,,,,,,-1.17,-1.1,0.2
2023,19,313.5,32.6,0.86,1866,420,0.64,,,,,,,,,,-1.95,-0.95,-0.44,-1.32,0.2,0.13,,,,,,,,,,-0.91,-1.09,0.2
2023,24,489,,,,,,,,,,,,,,,0.09,,,,,,,,,,,,,,,-1.99,-1.29,-1.47
2023,15,477,,,,,,,,,,,,,,,-0.05,,,,,,,,,,,,,,,0.35,-0.78,0.78
2023,35,430.5,,,,,,,,,,,,,,,-0.59,,,,,,,,,,,,,,,0.38,0.3,0.89
2023,10,364,,,,,,,,,,,,,,,-1.36,,,,,,,,,,,,,,,-0.45,-0.83,-0.08
2023,28,331.5,,,,,,,,,,,,,,,-1.74,,,,,,,,,,,,,,,-0.22,-0.58,0.93
2023,11,458.5,,,,,,,,,,,,,,,-0.26,,,,,,,,,,,,,,,-0.94,-1.04,-0.72
2023,37,386.5,,,,,,,,,,,,,,,-1.1,,,,,,,,,,,,,,,-1.86,-1.1,-0.71
2023,19,318.5,,,,,,,,,,,,,,,-1.89,,,,,,,,,,,,,,,-0.3,-0.44,-0.13
2023,7,524.5,,,,,,,,,,,,,,,0.51,,,,,,,,,,,,,,,0.21,-0.22,0.64
2023,1,383,,,,,,,,,,,,,,,-1.14,,,,,,,,,,,,,,,0.01,-0.67,0.19
2023,16,508.5,,,,,,,,,,,,,,,0.32,,,,,,,,,,,,,,,-1.99,-1.42,-1.9
2023,12,412.5,,,,,,,,,,,,,,,-0.8,,,,,,,,,,,,,,,-0.51,-0.62,-0.99
2023,32,406,,,,,,,,,,,,,,,-0.87,,,,,,,,,,,,,,,-0.78,-0.35,-0.61
2023,30,457,,,,,,,,,,,,,,,-0.28,,,,,,,,,,,,,,,-1.65,-1.25,-0.34
2023,20,554,,,,,,,,,,,,,,,0.85,,,,,,,,,,,,,,,-1.24,-1.01,-1.58
2023,4,456.5,,,,,,,,,,,,,,,-0.29,,,,,,,,,,,,,,,-1.11,-1.12,-1.42
2023,43,566.5,,,,,,,,,,,,,,,0.99,,,,,,,,,,,,,,,-0.29,-1.32,0.35
2023,3,497,,,,,,,,,,,,,,,0.19,,,,,,,,,,,,,,,-1.09,-0.34,-0.9
2023,39,495,,,,,,,,,,,,,,,0.16,,,,,,,,,,,,,,,0.19,-0.68,0.03
2023,9,549,,,,,,,,,,,,,,,0.79,,,,,,,,,,,,,,,-0.3,-0.42,-0.77
2023,33,421.5,,,,,,,,,,,,,,,-0.69,,,,,,,,,,,,,,,-1.23,-0.99,-0.98
2023,19,321,,,,,,,,,,,,,,,-1.86,,,,,,,,,,,,,,,0.06,0.11,-0.3
2023,34,680.5,,,,,,,,,,,,,,,2.32,,,,,,,,,,,,,,,-0.34,1.02,-0.71
2023,12,461.5,,,,,,,,,,,,,,,-0.23,,,,,,,,,,,,,,,-0.44,-0.11,-0.74
2023,6,610.5,,,,,,,,,,,,,,,1.51,,,,,,,,,,,,,,,0.86,0.69,0.67
2023,13,421.5,,,,,,,,,,,,,,,-0.69,,,,,,,,,,,,,,,0.42,0.2,-0.21
2023,29,406,,,,,,,,,,,,,,,-0.87,,,,,,,,,,,,,,,0.62,-0.14,0.19
2023,40,304.5,,,,,,,,,,,,,,,-2.06,,,,,,,,,,,,,,,0.1,2.21,0.63
2023,2,548.5,,,,,,,,,,,,,,,0.78,,,,,,,,,,,,,,,-0.13,0.34,-0.96
2023,23,631.5,,,,,,,,,,,,,,,1.75,,,,,,,,,,,,,,,0.77,1.21,-0.17
